date	Year	Month	Day	Hour	Toy	dow	daytype	Zone1	Zone2	Zone3	Zone4	Zone5	Zone6	Zone7	Zone8	Zone9	Zone10	Zone11	Zone12	Zone13	Zone14	Zone15	Zone16	Zone17	Zone18	Zone19	Zone20	Station1	Station2	Station3	Station4	Station5	Station6	Station7	Station8	Station9	Station10	Station11	Time
2008-01-05 14:00:00	2008	1	5	14	0.0125227686703097	samedi	samedi	19924	181282	195604	637	9092	190375	195604	4917	61887	79775	127873	158205	24028	26574	73225	36622	38090	261631	100259	98409	49	43	42	49	44	49	47	51	44	48	48	110
2008-01-05 15:00:00	2008	1	5	15	0.0126366120218579	samedi	samedi	18406	181458	195794	623	8960	190418	195794	4843	61698	78217	126376	156492	22945	25516	69573	35918	37600	248804	94249	96451	49	44	42	51	44	50	48	51	46	50	50	111
2008-01-05 16:00:00	2008	1	5	16	0.0127504553734062	samedi	samedi	19066	180344	194591	609	9275	189619	194591	4923	70602	78358	128232	161591	23140	26143	68710	36209	37216	253378	93593	98162	50	47	41	51	43	52	49	51	47	51	50	112
2008-01-05 17:00:00	2008	1	5	17	0.0128642987249545	samedi	samedi	20748	188779	203692	638	9738	198517	203692	5030	74970	81790	134904	172527	24165	27901	72041	38442	37449	267208	98950	103198	49	45	41	51	43	50	48	50	46	50	50	113
2008-01-05 18:00:00	2008	1	5	18	0.0129781420765027	samedi	samedi	23065	199728	215506	692	10831	210559	215506	5242	74760	88784	146472	187822	26750	31044	80632	42029	40666	293822	111318	110872	48	43	39	48	40	47	45	48	46	47	48	114
2008-01-05 19:00:00	2008	1	5	19	0.013091985428051	samedi	samedi	23875	202937	218970	739	11214	214151	218970	5384	75075	88778	147091	188598	27415	31785	83933	43010	41561	301683	115484	112038	46	41	36	46	39	45	43	46	43	45	48	115
2008-01-05 20:00:00	2008	1	5	20	0.0132058287795993	samedi	samedi	23582	197624	213236	673	10601	208225	213236	5260	75264	86978	143323	184965	26646	31454	82941	41236	41046	294107	112991	108031	45	43	38	44	37	44	42	45	42	44	46	116
2008-01-05 21:00:00	2008	1	5	21	0.0133196721311475	samedi	samedi	23246	196669	212206	651	10844	207513	212206	5069	75159	85302	140106	180828	26239	31182	82044	41311	41104	291820	111628	106390	45	43	39	43	38	43	41	45	40	43	46	117
2008-01-05 22:00:00	2008	1	5	22	0.0134335154826958	samedi	samedi	22209	185924	200612	633	9992	195916	200612	4849	69741	81951	131774	170415	25432	30197	79892	39071	39790	277719	106826	101208	45	41	40	41	39	40	40	45	41	42	46	118
2008-01-05 23:00:00	2008	1	5	23	0.0135473588342441	samedi	samedi	20774	177248	191251	576	9096	186344	191251	4489	62559	77584	123199	159618	23704	28268	75671	36663	38188	259770	100544	95423	45	39	40	42	38	41	43	43	39	41	44	119
2008-01-06 00:00:00	2008	1	5	24	0.0136612021857923	dimanche	dimanche	19584	165117	178161	540	8324	173441	178161	4129	62958	72996	114132	147041	21814	26120	71155	34120	35275	241431	93552	88500	45	40	40	44	39	42	42	41	42	43	45	120
2008-01-06 01:00:00	2008	1	6	1	0.0137750455373406	dimanche	dimanche	18501	156454	168814	486	7733	164187	168814	3933	62874	68852	106773	136518	20202	24490	67370	32209	33600	226377	87503	82752	45	39	42	44	39	43	43	40	41	42	43	121
2008-01-06 02:00:00	2008	1	6	2	0.0138888888888889	dimanche	dimanche	18016	153250	165358	472	7409	160659	165358	3800	62727	66857	103016	130071	19291	23349	65177	31206	32362	218013	83733	79059	45	39	40	44	41	43	43	40	40	43	43	122
2008-01-06 03:00:00	2008	1	6	3	0.0140027322404372	dimanche	dimanche	17829	150760	162671	477	7316	158076	162671	3725	62727	66617	101349	126281	18934	22964	63783	30713	31786	214991	82218	78554	45	39	41	43	42	43	43	42	42	43	43	123
2008-01-06 04:00:00	2008	1	6	4	0.0141165755919854	dimanche	dimanche	17892	149801	161635	455	7420	157221	161635	3830	66717	66501	101004	125130	18905	23016	63087	30697	31643	214470	81672	79235	46	40	39	43	41	44	42	43	40	44	42	124
2008-01-06 05:00:00	2008	1	6	5	0.0142304189435337	dimanche	dimanche	17970	151405	163367	446	7569	158975	163367	3830	79590	67079	101955	126245	19154	23126	62986	30711	31625	216139	81717	80266	45	40	40	45	41	43	44	46	42	44	42	125
2008-01-06 06:00:00	2008	1	6	6	0.014344262295082	dimanche	dimanche	18685	155224	167488	473	7806	163030	167488	4015	79506	68121	104649	131405	19656	23445	64105	31621	32690	222035	83205	82710	47	42	40	46	41	43	44	46	42	44	44	126
2008-01-06 07:00:00	2008	1	6	7	0.0144581056466302	dimanche	dimanche	20269	161366	174114	518	8165	169531	174114	4184	79422	69674	110221	138223	20756	24300	66961	33240	34331	234758	87401	86910	47	43	41	48	40	43	43	46	39	44	45	127
2008-01-06 08:00:00	2008	1	6	8	0.0145719489981785	dimanche	dimanche	22221	169337	182715	575	9168	178505	182715	4489	79716	73786	118741	148050	23013	26576	72438	35877	36113	254496	94792	94775	47	42	39	47	41	42	43	46	39	44	45	128
2008-01-06 09:00:00	2008	1	6	9	0.0146857923497268	dimanche	dimanche	23786	179718	193917	624	10225	189943	193917	4926	79506	77569	128106	159791	25875	29268	77986	38721	37892	275326	104997	101109	47	42	41	47	41	43	45	47	39	44	45	129
2008-01-06 10:00:00	2008	1	6	10	0.014799635701275	dimanche	dimanche	23706	184571	199152	652	10445	195016	199152	4843	77931	77862	128747	164407	25948	28890	75257	39165	37029	280468	105420	100078	51	44	43	49	43	46	45	51	40	48	48	130
2008-01-06 11:00:00	2008	1	6	11	0.0149134790528233	dimanche	dimanche	22353	178528	192632	602	9869	188397	192632	4569	75936	73999	121816	157643	24597	25109	67838	36535	35034	265692	95455	92825	53	45	47	54	45	49	47	54	44	50	52	131
2008-01-06 12:00:00	2008	1	6	12	0.0150273224043716	dimanche	dimanche	19599	170594	184072	603	9203	179797	184072	4457	76041	69986	114010	146883	23116	22690	62025	32786	32715	246822	84881	88945	55	48	50	57	50	54	50	55	47	54	54	132
2008-01-06 13:00:00	2008	1	6	13	0.0151411657559199	dimanche	dimanche	17967	164715	177728	573	8651	173367	177728	4315	76209	66759	107150	138956	21984	21163	58627	29948	30968	227392	78547	87770	58	51	52	61	52	58	56	59	53	58	57	133
2008-01-06 14:00:00	2008	1	6	14	0.0152550091074681	dimanche	dimanche	16747	160522	173203	571	7943	168464	173203	4170	75978	65195	101231	132295	21234	19808	55671	27566	29825	210084	73386	85855	58	56	54	64	56	62	60	64	56	62	58	134
2008-01-06 15:00:00	2008	1	6	15	0.0153688524590164	dimanche	dimanche	15713	155240	167505	584	7261	162501	167505	3912	72324	62148	96357	126513	20590	18707	53015	25800	28414	197540	69831	82988	59	58	56	66	57	65	63	66	61	65	60	135
2008-01-06 16:00:00	2008	1	6	16	0.0154826958105647	dimanche	dimanche	15580	152262	164291	550	7215	159477	164291	3908	62559	60542	95689	125807	20269	18052	52245	25040	27985	194232	68037	82372	64	59	57	68	57	66	64	66	62	65	61	136
2008-01-06 17:00:00	2008	1	6	17	0.0155965391621129	dimanche	dimanche	16091	158821	171368	552	7634	166455	171368	4106	62790	62198	102229	136291	21147	18645	53749	26380	28797	204098	71158	87065	62	57	56	66	55	64	64	66	61	64	59	137
2008-01-06 18:00:00	2008	1	6	18	0.0157103825136612	dimanche	dimanche	18721	174467	188250	621	9113	183580	188250	4576	61866	71461	118966	161653	21241	19841	54812	29103	30875	226184	76193	91744	58	55	53	63	51	60	62	63	59	61	59	138
2008-01-06 19:00:00	2008	1	6	19	0.0158242258652095	dimanche	dimanche	20006	178333	192421	620	9844	188176	192421	4660	63042	74739	123629	168325	20844	20201	55084	29420	31725	232785	76818	92295	51	54	47	56	46	55	57	53	56	55	54	139
2008-01-06 20:00:00	2008	1	6	20	0.0159380692167577	dimanche	dimanche	19808	177688	191726	606	9645	187333	191726	4560	63210	74110	124003	168213	24131	24437	66690	32835	34553	252972	91527	100272	49	50	44	56	43	53	53	50	51	52	54	140
2008-01-06 21:00:00	2008	1	6	21	0.016051912568306	dimanche	dimanche	19357	173068	186741	580	9218	182287	186741	4428	62811	72534	121075	164112	23384	24138	65899	31713	34361	243155	89278	96845	49	47	40	55	42	49	52	51	50	50	53	141
2008-01-06 22:00:00	2008	1	6	22	0.0161657559198543	dimanche	dimanche	18217	165103	178146	555	8170	173272	178146	4073	62370	69391	112896	152976	21675	22284	62359	29262	32566	223305	82356	90384	50	47	39	54	42	50	53	51	50	49	54	142
2008-01-06 23:00:00	2008	1	6	23	0.0162795992714025	dimanche	dimanche	17190	153819	165971	498	7072	160891	165971	3716	75180	64315	102293	140010	19544	19979	58448	26168	30130	198592	73718	82270	51	45	41	54	43	48	48	49	49	49	53	143
2008-01-07 00:00:00	2008	1	6	24	0.0163934426229508	lundi	lundi	16003	142214	153449	433	6127	148341	153449	3381	76461	59742	92487	126497	17723	17604	53888	23199	28954	176820	65849	74865	52	44	41	52	42	47	52	50	51	48	52	144
2008-01-07 01:00:00	2008	1	7	1	0.0165072859744991	lundi	lundi	15618	134840	145493	422	5580	140420	145493	3150	76104	56645	85923	116822	16591	16245	53114	21101	27311	163930	61129	71090	55	44	41	52	43	47	56	47	52	47	50	145
2008-01-07 02:00:00	2008	1	7	2	0.0166211293260474	lundi	lundi	15886	133459	144003	408	5539	138998	144003	3103	76020	55436	83279	111876	16506	15857	52571	20277	26577	159987	60259	70593	56	45	49	49	45	47	53	45	49	48	47	146
2008-01-07 03:00:00	2008	1	7	3	0.0167349726775956	lundi	lundi	16389	131893	142313	423	5615	137508	142313	3079	75873	55609	81938	109667	16603	15894	52450	19899	26976	161670	61151	70476	55	44	49	49	46	45	53	44	49	46	51	147
2008-01-07 04:00:00	2008	1	7	4	0.0168488160291439	lundi	lundi	16946	133505	144053	408	5785	139290	144053	3164	75915	55673	82158	108724	16807	16289	53873	20212	27860	167353	62984	72051	55	43	51	50	48	47	51	42	49	45	52	148
2008-01-07 05:00:00	2008	1	7	5	0.0169626593806922	lundi	lundi	18331	138941	149917	431	6459	145400	149917	3375	75978	57826	84374	112210	17622	17667	56958	21213	29320	179902	68338	76848	55	46	52	49	49	46	52	41	49	44	52	149
2008-01-07 06:00:00	2008	1	7	6	0.0170765027322404	lundi	lundi	20759	153859	166014	460	7661	161520	166014	3663	76230	64629	94845	126398	19899	20718	63476	24125	33768	208215	81450	87001	55	45	53	49	51	46	52	40	49	43	52	150
2008-01-07 07:00:00	2008	1	7	7	0.0171903460837887	lundi	lundi	23645	174338	188112	545	9352	183691	188112	4015	76314	74355	115934	148805	23847	24567	75925	28633	39312	249962	101047	103739	55	49	53	49	51	47	51	41	48	45	50	151
2008-01-07 08:00:00	2008	1	7	8	0.017304189435337	lundi	lundi	23360	187316	202115	572	9330	196647	202115	4103	77070	78823	120695	145875	25841	24167	77945	30119	38838	252172	98954	109895	55	48	52	49	52	46	50	40	47	45	50	152
2008-01-07 09:00:00	2008	1	7	9	0.0174180327868852	lundi	lundi	21609	183392	197880	532	8354	191746	197880	3843	77007	75566	113880	130453	24082	21099	72107	27550	35579	230372	86882	101708	55	49	50	50	52	47	49	41	47	46	50	153
2008-01-07 10:00:00	2008	1	7	10	0.0175318761384335	lundi	lundi	19847	177600	191631	532	7280	184880	191631	3626	80157	74127	107622	123535	22558	18755	66484	25340	32752	213328	78832	96687	58	51	53	53	56	52	54	54	52	53	55	154
2008-01-07 11:00:00	2008	1	7	11	0.0176457194899818	lundi	lundi	17647	175691	189570	536	6503	182194	189570	3522	81690	71291	102808	116273	21364	17283	61096	23257	31306	198350	72054	91421	63	54	58	59	58	58	60	62	57	58	60	155
2008-01-07 12:00:00	2008	1	7	12	0.0177595628415301	lundi	lundi	16067	171589	185145	518	5903	177492	185145	3429	81312	69470	98201	110547	19965	16030	56827	21685	30136	186148	66451	88880	66	60	60	64	62	64	65	64	64	63	64	156
2008-01-07 13:00:00	2008	1	7	13	0.0178734061930783	lundi	lundi	14715	169631	183032	480	5468	175099	183032	3339	81060	68426	94294	106084	19122	15266	53559	20273	29582	175994	62141	86801	68	63	64	69	64	68	70	70	70	68	68	157
2008-01-07 14:00:00	2008	1	7	14	0.0179872495446266	lundi	lundi	14291	167797	181053	467	5191	172988	181053	3222	80598	67135	92676	101951	18165	14473	52935	19634	29060	172403	59760	85472	70	67	65	71	67	71	73	72	72	71	68	158
2008-01-07 15:00:00	2008	1	7	15	0.0181010928961749	lundi	lundi	13759	165622	178707	447	5075	170697	178707	3242	81081	65893	90830	99349	17669	13904	53919	19006	28574	167888	57411	84400	71	69	66	72	68	72	74	73	73	73	69	159
2008-01-07 16:00:00	2008	1	7	16	0.0182149362477231	lundi	lundi	13699	163296	176196	439	5133	168429	176196	3242	80640	65565	90139	99695	17621	13877	53303	19318	28581	168064	57617	83689	71	69	67	72	68	72	74	73	73	73	70	160
2008-01-07 17:00:00	2008	1	7	17	0.0183287795992714	lundi	lundi	14509	166016	179132	496	5683	171699	179132	3428	82005	66854	94899	111611	18442	15123	54580	20725	29076	179738	61585	87770	70	68	66	72	65	72	72	72	71	72	68	161
2008-01-07 18:00:00	2008	1	7	18	0.0184426229508197	lundi	lundi	17069	181383	195712	550	7423	188806	195712	3815	78309	75894	112379	136945	17075	15200	50290	22132	29882	189830	59382	90144	66	64	61	66	58	68	69	68	69	69	65	162
2008-01-07 19:00:00	2008	1	7	19	0.0185564663023679	lundi	lundi	18999	188811	203727	612	8404	197215	203727	4131	77532	79533	119197	147307	18594	17981	55209	24544	32918	208850	69230	95550	63	59	58	62	57	63	66	64	66	64	61	163
2008-01-07 20:00:00	2008	1	7	20	0.0186703096539162	lundi	lundi	18900	185619	200284	593	8469	194088	200284	4168	77658	78489	118348	147532	22382	22718	66402	28112	35265	232042	84070	104539	58	53	57	61	56	60	64	63	59	61	58	164
2008-01-07 21:00:00	2008	1	7	21	0.0187841530054645	lundi	lundi	18347	181260	195579	569	7918	189177	195579	4045	77532	76194	113580	140375	21966	22138	63714	26801	34901	225090	80735	100677	57	54	57	60	54	59	63	62	58	61	55	165
2008-01-07 22:00:00	2008	1	7	22	0.0188979963570127	lundi	lundi	17332	170705	184192	554	7050	177755	184192	3739	70539	71635	104761	128362	20386	19949	60011	24484	32924	205612	73598	93860	57	51	57	59	54	58	62	59	57	60	51	166
2008-01-07 23:00:00	2008	1	7	23	0.019011839708561	lundi	lundi	15231	157689	170146	482	6043	163732	170146	3372	65037	65562	93074	113357	18546	17393	55010	21666	30250	177372	64867	85228	57	52	58	57	56	57	60	53	59	58	51	167
2008-01-08 00:00:00	2008	1	7	24	0.0191256830601093	mardi	mardi	13655	144765	156202	435	5051	149816	156202	3046	64890	60220	83392	98727	16445	14721	49758	18611	27758	152435	56048	76512	58	49	57	54	57	53	59	54	56	56	47	168
2008-01-08 01:00:00	2008	1	8	1	0.0192395264116576	mardi	mardi	12685	135204	145885	410	4473	139677	145885	2816	65016	56784	77281	89726	15412	13376	46591	16968	26011	138182	50247	71517	59	46	55	53	58	50	58	52	54	54	48	169
2008-01-08 02:00:00	2008	1	8	2	0.0193533697632058	mardi	mardi	12392	131292	141665	392	4325	135617	141665	2864	65352	54854	75291	85666	15049	12943	45427	16284	24676	131859	48517	70172	59	46	55	53	55	50	59	48	52	52	50	170
2008-01-08 03:00:00	2008	1	8	3	0.0194672131147541	mardi	mardi	12377	130743	141072	404	4383	135126	141072	2872	65268	54463	75350	84888	15171	12939	45624	16306	24409	130859	48595	70633	58	46	53	54	53	52	57	48	57	52	46	171
2008-01-08 04:00:00	2008	1	8	4	0.0195810564663024	mardi	mardi	12565	133077	143590	401	4643	137720	143590	3013	65079	54395	76091	85569	15691	13431	46610	16806	25071	134808	49333	73087	57	45	53	54	55	51	55	48	51	51	45	172
2008-01-08 05:00:00	2008	1	8	5	0.0196948998178506	mardi	mardi	13607	139696	150732	408	5202	144898	150732	3354	65079	56823	78984	90411	16512	14823	49076	18104	26033	146879	53788	77686	55	44	51	54	53	49	53	47	50	50	47	173
2008-01-08 06:00:00	2008	1	8	6	0.0198087431693989	mardi	mardi	15963	152423	164465	459	6407	158830	164465	3731	65688	63336	90263	106287	18829	17758	55029	21165	29879	173439	65861	88293	55	42	51	53	52	49	52	46	49	49	44	174
2008-01-08 07:00:00	2008	1	8	7	0.0199225865209472	mardi	mardi	19787	174021	187769	559	8036	182057	187769	4197	65541	72739	110943	130801	23229	21639	68044	26127	35785	218991	84174	104536	55	43	51	52	51	49	53	48	50	50	45	175
2008-01-08 08:00:00	2008	1	8	8	0.0200364298724954	mardi	mardi	20532	187091	201871	587	8346	195437	201871	4355	66654	76692	115424	128609	25099	21472	70117	28029	35771	223991	83959	110019	56	42	52	54	50	49	53	48	49	50	42	176
2008-01-08 09:00:00	2008	1	8	9	0.0201502732240437	mardi	mardi	18893	183622	198129	579	7343	190965	198129	4108	66570	73666	106602	115263	23273	19485	63976	25502	33284	205916	73968	101391	54	42	53	53	52	49	52	49	51	50	41	177
2008-01-08 10:00:00	2008	1	8	10	0.020264116575592	mardi	mardi	17170	181230	195547	528	6478	187708	195547	3759	66444	71783	102177	110137	21887	17951	61793	23593	31564	194329	67374	94532	60	45	56	55	56	53	57	52	53	54	44	178
2008-01-08 11:00:00	2008	1	8	11	0.0203779599271403	mardi	mardi	16089	177527	191552	493	5870	183397	191552	3588	72870	71487	98644	106640	20580	16356	59071	21599	29880	185276	62554	90453	62	52	59	59	60	58	61	57	57	59	53	179
2008-01-08 12:00:00	2008	1	8	12	0.0204918032786885	mardi	mardi	15340	174836	188648	495	5618	180454	188648	3455	77931	70247	94981	102721	19414	15114	56016	20532	29140	177358	60236	88201	66	59	63	64	65	63	65	65	62	65	61	180
2008-01-08 13:00:00	2008	1	8	13	0.0206056466302368	mardi	mardi	14508	170301	183756	494	5346	175647	183756	3352	78162	68699	91398	99347	18574	14487	52592	19518	28498	168704	57857	85794	67	64	65	69	67	67	70	69	68	68	67	181
2008-01-08 14:00:00	2008	1	8	14	0.0207194899817851	mardi	mardi	14275	165459	178530	458	5051	170510	178530	3205	67641	66463	88709	96664	17861	13836	52756	19211	28303	165515	57387	83715	69	65	67	72	68	68	71	70	69	69	69	182
2008-01-08 15:00:00	2008	1	8	15	0.0208333333333333	mardi	mardi	14217	164886	177912	462	4870	169756	177912	3140	72450	66093	87535	94925	17355	13540	52679	18774	28472	164113	56444	83610	71	66	67	73	68	69	72	70	71	69	71	183
2008-01-08 16:00:00	2008	1	8	16	0.0209471766848816	mardi	mardi	13879	162942	175814	474	5032	167974	175814	3187	78477	65606	88446	97045	17285	13601	52080	19063	28425	165576	57375	83518	71	63	66	72	67	68	71	72	72	68	70	184
2008-01-08 17:00:00	2008	1	8	17	0.0210610200364299	mardi	mardi	15126	165111	178156	509	5722	170833	178156	3384	78498	68190	93586	108392	18189	14969	54727	20366	29733	175474	62178	86709	66	63	65	72	67	68	71	70	69	68	69	185
2008-01-08 18:00:00	2008	1	8	18	0.0211748633879781	mardi	mardi	17675	181829	196193	545	7264	189092	196193	3845	78603	77199	109705	133247	20887	19278	60654	25224	33165	208689	75305	99752	63	61	64	69	63	65	69	67	66	65	66	186
2008-01-08 19:00:00	2008	1	8	19	0.0212887067395264	mardi	mardi	19217	188737	203647	621	8319	197056	203647	4197	78015	79993	115821	142546	22571	21600	65717	27837	35520	229359	85028	105635	61	58	62	64	62	60	66	64	65	62	63	187
2008-01-08 20:00:00	2008	1	8	20	0.0214025500910747	mardi	mardi	19502	185496	200150	572	8423	193919	200150	4191	77259	78981	114771	140796	22628	21759	65069	27811	35393	229953	86045	104174	62	56	60	61	61	58	63	60	64	60	61	188
2008-01-08 21:00:00	2008	1	8	21	0.021516393442623	mardi	mardi	19141	179528	193711	546	7847	187375	193711	4047	77301	75618	109699	134444	21719	20991	64025	26225	34828	222584	82855	101021	62	55	60	62	60	56	64	62	62	57	58	189
2008-01-08 22:00:00	2008	1	8	22	0.0216302367941712	mardi	mardi	17769	169165	182530	518	6900	176065	182530	3783	76986	71342	100873	122515	20264	18980	61628	23980	33105	202672	75104	94008	61	56	58	63	60	60	63	61	61	59	58	190
2008-01-08 23:00:00	2008	1	8	23	0.0217440801457195	mardi	mardi	15942	155312	167581	472	5864	161175	167581	3380	69510	65427	90611	107558	18011	16540	56181	21200	30169	173977	65695	85151	62	54	59	62	60	59	63	61	59	57	57	191
2008-01-09 00:00:00	2008	1	8	24	0.0218579234972678	mercredi	mercredi	14623	142173	153404	425	4854	147027	153404	3010	64239	59309	80606	93139	15845	13702	51446	18198	27314	150138	56259	76704	61	51	60	61	59	57	63	61	58	56	55	192
2008-01-09 01:00:00	2008	1	9	1	0.021971766848816	mercredi	mercredi	13379	133761	144329	386	4308	138069	144329	2869	63987	55458	74146	84355	14666	12065	47935	16438	25471	135418	50510	71572	61	49	60	61	59	56	63	61	57	56	55	193
2008-01-09 02:00:00	2008	1	9	2	0.0220856102003643	mercredi	mercredi	12790	128588	138747	376	4095	132683	138747	2880	63630	53678	71709	80935	14100	11486	46221	15651	24765	127805	48069	70277	61	53	60	61	61	58	62	61	58	60	57	194
2008-01-09 03:00:00	2008	1	9	3	0.0221994535519126	mercredi	mercredi	12419	126676	136684	394	4076	130752	136684	2855	64176	52839	70737	79360	13777	11231	45685	15537	24533	125598	47375	68881	61	56	60	61	61	60	63	61	58	61	61	195
2008-01-09 04:00:00	2008	1	9	4	0.0223132969034608	mercredi	mercredi	12096	129174	139378	376	4128	133302	139378	2843	64659	52738	71262	79659	13735	11425	45391	15843	24202	126426	47874	68901	61	57	60	61	61	60	62	62	58	62	62	196
